"status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1531229089989787648",2022-05-30 11:00:38,"Africa_DataHub","📢MODULE 4 OUT NOW!

In this module, you'll learn about the essentials of data visualisation, how to avoid pitfalls by following best practises &amp; gain practical application skills in creating your own charts.

Access the training here: https://t.co/enE55OtE2D https://t.co/maPRb8tgKw","Twitter Web App",262,,,,FALSE,"Tweet",1,0,,,,,"africadatahub.org/training-modul…","https://t.co/enE55OtE2D","https://www.africadatahub.org/training-modules/visualisation-beginners-guide-to-data-visualisation","http://pbs.twimg.com/media/FUADEXJWYAkrvv6.jpg","https://t.co/maPRb8tgKw","https://twitter.com/Africa_DataHub/status/1531229089989787648/photo/1","photo","http://pbs.twimg.com/media/FUADEXJWYAkrvv6.jpg","https://t.co/maPRb8tgKw","https://twitter.com/Africa_DataHub/status/1531229089989787648/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1531229089989787648","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,311,190,5,636,656,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1532334969380409344",2022-06-02 12:15:00,"Africa_DataHub","The #COVID19  wave is arguably the most illustrative &amp; persuasive epidemiological concept to emerge from the pandemic.

In this article, Dirk Meerkotter from .@OpenUpSA looks at some of the insights that can be gathered from these #DataVisualisations | https://t.co/2VvFKZYbY0","Zoho Social",280,,,,FALSE,"Tweet",0,0,,,"COVID19 DataVisualisations",,"zcu.io/HUMY","https://t.co/2VvFKZYbY0","https://zcu.io/HUMY",,,,,,,,,"x1705079569","OpenUpSA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1532334969380409344","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,311,190,5,636,656,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1531625515592859648",2022-05-31 13:15:53,"Africa_DataHub","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j","Twitter Web App",140,,,,FALSE,"Retweet",0,9,,,,,,,,,,,,,,,,"x493482998 x174994463 x47252003","soljourno RGAMeyer MatthewKauffman","en",,,,,,,,,,,,,,,,"x1531617620079820800","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j",2022-05-31 12:44:31,"Twitter for iPhone",24,9,"x493482998","soljourno","Solutions Journalism Network",39462,3374,28046,"New York, NY","Our mission is to spread the practice of solutions journalism: rigorous reporting about how people are responding to social problems.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1531625515592859648","Africa Data Hub","","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,311,190,5,636,656,2021-03-25 09:02:39,FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1651520274",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1533765774103523329",2022-06-06 11:00:31,"geocarta","🔔 We'd like to invite you to take part in our online user survey. This will allow us to get to know you a little bit more &amp; cater to your data needs. It's really short &amp; easy.

Follow this link to take part: https://t.co/3NjwmeVSrm 

#usersurvey #survey  #africa #journalism https://t.co/FcdzyZiQVv","Abdou Diouck",140,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533758101999931393","🔔 We'd like to invite you to take part in our online user survey. This will allow us to get to know you a little bit more &amp; cater to your data needs. It's really short &amp; easy.

Follow this link to take part: https://t.co/3NjwmeVSrm 

#usersurvey #survey  #africa #journalism https://t.co/FcdzyZiQVv",2022-06-06 10:30:02,"Zoho Social",0,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1533765774103523329","Africa & Géospatiale","","#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,447,199,17,1127,285,2014-04-19 00:11:21,FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1532663544096997377",2022-06-03 10:00:39,"geocarta","Data collected by @UNICEF shows an alarming drop-off in #COVID19 vaccines shipments arriving across the continent since the start of 2022.

Find out more from this insightful article by @adamoxford from one of our partners, @OpenUpSA
 | https://t.co/JDs0isqStz

#africa #vaccines","Abdou Diouck",140,,,,FALSE,"Retweet",0,2,,,"COVID19",,,,,,,,,,,,,"x1375010074838642690 x33933259","Africa_DataHub UNICEF","en",,,,,,,,,,,,,,,,"x1532654370474627072","Data collected by @UNICEF shows an alarming drop-off in #COVID19 vaccines shipments arriving across the continent since the start of 2022.

Find out more from this insightful article by @adamoxford from one of our partners, @OpenUpSA
 | https://t.co/JDs0isqStz

#africa #vaccines",2022-06-03 09:24:11,"Twitter Web App",2,2,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1532663544096997377","Africa & Géospatiale","","#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,447,199,17,1127,285,2014-04-19 00:11:21,FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1531621644694863877",2022-05-31 13:00:30,"geocarta","We'd like to invite you to take part in our #OnlineUserSurvey. This will allow us to get to know you a little bit more &amp; cater to your data needs. It's really short &amp; easy.

Follow this link to take part: https://t.co/gNVH6ccBgl &amp; #share with your friends &amp; colleagues.

#africa https://t.co/lb340eBKtt","Abdou Diouck",139,,,,FALSE,"Retweet",0,1,,,"OnlineUserSurvey",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1531617743786520576","We'd like to invite you to take part in our #OnlineUserSurvey. This will allow us to get to know you a little bit more &amp; cater to your data needs. It's really short &amp; easy.

Follow this link to take part: https://t.co/gNVH6ccBgl &amp; #share with your friends &amp; colleagues.

#africa https://t.co/lb340eBKtt",2022-05-31 12:45:00,"Zoho Social",1,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1531621644694863877","Africa & Géospatiale","","#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,447,199,17,1127,285,2014-04-19 00:11:21,FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1531984033395228673",2022-06-01 13:00:31,"geocarta","How Africa Data Hub is promoting data journalism in #Africa

@Africa_DataHub seeks to support &amp; promote quality data-driven journalism &amp; in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/7U1fE1XetB #datajournalism","Abdou Diouck",144,,,,FALSE,"Retweet",0,1,,,"Africa",,,,,,,,,,,,,"x1375010074838642690 x1375010074838642690","Africa_DataHub Africa_DataHub","en",,,,,,,,,,,,,,,,"x1531976376743473152","How Africa Data Hub is promoting data journalism in #Africa

@Africa_DataHub seeks to support &amp; promote quality data-driven journalism &amp; in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/7U1fE1XetB #datajournalism",2022-06-01 12:30:05,"Zoho Social",1,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1531984033395228673","Africa & Géospatiale","","#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,447,199,17,1127,285,2014-04-19 00:11:21,FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1532678609055383553",2022-06-03 11:00:30,"geocarta","#WATCH | https://t.co/yGXN2ZdqPd 

In this step-by-step tutorial - Africa Data Hub &amp; @OpenUpSA's  Carl Jacobs present &amp; showcase the data, features &amp; layout of our Data Mapping Tool.

Don't hesitate. Just watch the #tutorial

#africa #data #datamapping #datajournalism #howto","Abdou Diouck",148,,,,FALSE,"Retweet",0,2,,,"WATCH",,"zcu.io/quN6","https://t.co/yGXN2ZdqPd","https://zcu.io/quN6",,,,,,,,,"x1375010074838642690 x1705079569","Africa_DataHub OpenUpSA","en",,,,,,,,,,,,,,,,"x1532670933395066880","#WATCH | https://t.co/yGXN2ZdqPd 

In this step-by-step tutorial - Africa Data Hub &amp; @OpenUpSA's  Carl Jacobs present &amp; showcase the data, features &amp; layout of our Data Mapping Tool.

Don't hesitate. Just watch the #tutorial

#africa #data #datamapping #datajournalism #howto",2022-06-03 10:30:00,"Zoho Social",4,2,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1532678609055383553","Africa & Géospatiale","","#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,447,199,17,1127,285,2014-04-19 00:11:21,FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1533743237717950465",2022-06-06 09:30:58,"mosesmichael2","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq","Twitter for Android",144,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533716694446874627","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq",2022-06-06 07:45:29,"Twitter Web App",4,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mosesmichael2/status/1533743237717950465","Moses Michael-Phiri","Worldwide ","Journalist @AnadoluAgency |Deputy Editor #TheNation | @SciDevNet | @Nature Africa|| 2009 Fredskorpset Fellow | e-mail: mosephiri@yahoo.co.uk","https://t.co/S9dWD4Mlyx",FALSE,3409,2616,14,8035,2055,2010-12-09 08:18:30,FALSE,"https://t.co/S9dWD4Mlyx","http://www.mwnation.com",,"https://pbs.twimg.com/profile_banners/224547919/1510910106","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1194223989079658497/GUTw_Pzt_normal.jpg"
"x1533741946224709634",2022-06-06 09:25:50,"jamlabafrica","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq","Twitter Web App",144,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533716694446874627","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq",2022-06-06 07:45:29,"Twitter Web App",4,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1533741946224709634","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2703,522,47,12306,1620,2017-05-17 10:49:30,FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
"x1531938612845092867",2022-06-01 10:00:02,"jamlabafrica","How Africa Data Hub is promoting data journalism in Africa 🌍

@Africa_DataHub seeks to support and promote quality data-driven journalism and in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/kLLojWThI5 https://t.co/fJ05y4FG4f","TweetDeck",269,,,,FALSE,"Tweet",3,1,,,,,"bit.ly/3LE8OGP","https://t.co/kLLojWThI5","https://bit.ly/3LE8OGP","http://pbs.twimg.com/media/FTbMepaWQAU4ka8.jpg","https://t.co/fJ05y4FG4f","https://twitter.com/jamlabafrica/status/1531938612845092867/photo/1","photo","http://pbs.twimg.com/media/FTbMepaWQAU4ka8.jpg","https://t.co/fJ05y4FG4f","https://twitter.com/jamlabafrica/status/1531938612845092867/photo/1",,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1531938612845092867","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2703,522,47,12306,1620,2017-05-17 10:49:30,FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
"x1533722707182989317",2022-06-06 08:09:23,"RGAMeyer","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq","Twitter for iPhone",144,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533716694446874627","1/2 📢NEW COURSE ALERT!!
This course is an introduction to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course anytime, right here 👉🏽👉🏽 https://t.co/c963CDlaVG. All the best. https://t.co/11f3boSiMq",2022-06-06 07:45:29,"Twitter Web App",4,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RGAMeyer/status/1533722707182989317","Ruona J. Meyer","Trier, Germany","Independent Media & DEI Consultant | PhD ongoing | 🇳🇬-🇩🇪 | Nigeria's 1st Emmy Nominee 2019 | In @BBC, @FT @Reuters etc ... https://t.co/yOzfwzdoBn",,FALSE,18928,3430,135,56805,19237,2010-08-05 10:21:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/174994463/1561803780","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1209732056848240641/AwgazpBp_normal.jpg"
"x1531623340439396357",2022-05-31 13:07:15,"RGAMeyer","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j","Twitter for iPhone",140,,,,FALSE,"Retweet",0,9,,,,,,,,,,,,,,,,"x493482998 x174994463 x47252003","soljourno RGAMeyer MatthewKauffman","en",,,,,,,,,,,,,,,,"x1531617620079820800","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j",2022-05-31 12:44:31,"Twitter for iPhone",24,9,"x493482998","soljourno","Solutions Journalism Network",39462,3374,28046,"New York, NY","Our mission is to spread the practice of solutions journalism: rigorous reporting about how people are responding to social problems.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RGAMeyer/status/1531623340439396357","Ruona J. Meyer","Trier, Germany","Independent Media & DEI Consultant | PhD ongoing | 🇳🇬-🇩🇪 | Nigeria's 1st Emmy Nominee 2019 | In @BBC, @FT @Reuters etc ... https://t.co/yOzfwzdoBn",,FALSE,18928,3430,135,56805,19237,2010-08-05 10:21:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/174994463/1561803780","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1209732056848240641/AwgazpBp_normal.jpg"
"x1533372185619963904",2022-06-05 08:56:32,"Solution_Paper","If you missed it, don't! 

@Africa_DataHub has launched a free solutions journalism training — divided into modules you can do at your own speed — hosted by @RGAMeyer and @MatthewKauffman. 
https://t.co/qB3YbuTgC7","Twitter for iPhone",139,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x493482998 x1375010074838642690","soljourno Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533021994232561666","If you missed it, don't! 

@Africa_DataHub has launched a free solutions journalism training — divided into modules you can do at your own speed — hosted by @RGAMeyer and @MatthewKauffman. 
https://t.co/qB3YbuTgC7",2022-06-04 09:45:00,"Twitter Web App",10,5,"x493482998","soljourno","Solutions Journalism Network",39462,3374,28046,"New York, NY","Our mission is to spread the practice of solutions journalism: rigorous reporting about how people are responding to social problems.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Solution_Paper/status/1533372185619963904","SolutionsPaper","","A public interest multimedia outlet using constructive & solutions journalism to cover underreported & alternative stories that reframes Africa’s narrative.","https://t.co/WpTBrVIJdv",FALSE,4,2,0,3,1,2022-06-03 13:52:46,FALSE,"https://t.co/WpTBrVIJdv","https://solutionspaper.com/",,,,"http://pbs.twimg.com/profile_images/1532722155217203201/-0bFc5T8_normal.jpg"
"x1533083439536435200",2022-06-04 13:49:09,"SibaleGlory","@ldriafrica @databarometer @Afidep @DagHammarskjold @hatem @APRI_Africa @acedbenin @Data4Africa @Africa_DataHub @abelgbala @AsmaCHERIFI @ndilowe","Twitter for Android",8,"x1531571597387128832","x2907996375","ldriafrica",FALSE,"Tweet",1,0,,,,,,,,,,,,,,,,"x2907996375 x1220051541543002117 x715575655 x133646565 x2206481 x1398544766665728002 x484130465 x3371555894 x1375010074838642690 x96111285 x151397081 x159449989","ldriafrica databarometer Afidep DagHammarskjold hatem APRI_Africa acedbenin Data4Africa Africa_DataHub abelgbala AsmaCHERIFI ndilowe","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SibaleGlory/status/1533083439536435200","My name is Goloh⚫🇲🇼🇯🇵","Malawi","Development Economist. 
Music and art💫 
Happy girl with a lot of words to say🙃🙃","https://t.co/ey1LTvxoR2",FALSE,306,558,0,533,761,2017-01-05 05:15:35,FALSE,"https://t.co/ey1LTvxoR2","http://www.greenlinehub.mw",,"https://pbs.twimg.com/profile_banners/816875770618462208/1609373605",,"http://pbs.twimg.com/profile_images/1345821513145049090/g6tLHn2I_normal.jpg"
"x1533083367939653632",2022-06-04 13:48:52,"SibaleGlory","@ldriafrica @databarometer @Afidep @DagHammarskjold @hatem @APRI_Africa @acedbenin @Data4Africa @Africa_DataHub @abelgbala @AsmaCHERIFI @imma1114","Twitter for Android",9,"x1531571597387128832","x2907996375","ldriafrica",FALSE,"Tweet",1,0,,,,,,,,,,,,,,,,"x2907996375 x1220051541543002117 x715575655 x133646565 x2206481 x1398544766665728002 x484130465 x3371555894 x1375010074838642690 x96111285 x151397081 x276587123","ldriafrica databarometer Afidep DagHammarskjold hatem APRI_Africa acedbenin Data4Africa Africa_DataHub abelgbala AsmaCHERIFI imma1114","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SibaleGlory/status/1533083367939653632","My name is Goloh⚫🇲🇼🇯🇵","Malawi","Development Economist. 
Music and art💫 
Happy girl with a lot of words to say🙃🙃","https://t.co/ey1LTvxoR2",FALSE,306,558,0,533,761,2017-01-05 05:15:35,FALSE,"https://t.co/ey1LTvxoR2","http://www.greenlinehub.mw",,"https://pbs.twimg.com/profile_banners/816875770618462208/1609373605",,"http://pbs.twimg.com/profile_images/1345821513145049090/g6tLHn2I_normal.jpg"
"x1531620919042514944",2022-05-31 12:57:37,"bhmotta","This course is an intro to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course here 👉 https://t.co/c963CD3zx6. All the best.

This course has been developed by .@soljourno https://t.co/2PnNHLX9Mm","Twitter for iPhone",144,,,,FALSE,"Retweet",0,15,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1531598875798011904","This course is an intro to Solutions Journalism, which is rigorous &amp; compelling reporting about responses to social problems. It comprises of just 3 modules.

Access this FREE course here 👉 https://t.co/c963CD3zx6. All the best.

This course has been developed by .@soljourno https://t.co/2PnNHLX9Mm",2022-05-31 11:30:02,"Zoho Social",18,15,"x1375010074838642690","Africa_DataHub","Africa Data Hub",311,190,636,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bhmotta/status/1531620919042514944","Bernardo H. Motta","Providence, RI, USA","Educator/researcher @myrwu. @soljourno LEDE fellow 2021. Community-driven solutions journalism; environmental justice reporting; press freedom. He/him/his.",,FALSE,1837,4990,77,33361,45323,2008-11-14 21:37:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/17396405/1654269471","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1532743953518313480/O43Dd6zl_normal.jpg"
"x1531620896997351425",2022-05-31 12:57:32,"bhmotta","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j","Twitter for iPhone",140,,,,FALSE,"Retweet",0,9,,,,,,,,,,,,,,,,"x493482998 x174994463 x47252003","soljourno RGAMeyer MatthewKauffman","en",,,,,,,,,,,,,,,,"x1531617620079820800","This is so, so, so great. FREE solutions journalism training delivered by @RGAMeyer and @MatthewKauffman, hosted by @Africa_DataHub. Access it anytime. https://t.co/VFkW3ztX7j",2022-05-31 12:44:31,"Twitter for iPhone",24,9,"x493482998","soljourno","Solutions Journalism Network",39462,3374,28046,"New York, NY","Our mission is to spread the practice of solutions journalism: rigorous reporting about how people are responding to social problems.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bhmotta/status/1531620896997351425","Bernardo H. Motta","Providence, RI, USA","Educator/researcher @myrwu. @soljourno LEDE fellow 2021. Community-driven solutions journalism; environmental justice reporting; press freedom. He/him/his.",,FALSE,1837,4990,77,33361,45323,2008-11-14 21:37:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/17396405/1654269471","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1532743953518313480/O43Dd6zl_normal.jpg"
"x1533065461750972416",2022-06-04 12:37:43,"bhmotta","If you missed it, don't! 

@Africa_DataHub has launched a free solutions journalism training — divided into modules you can do at your own speed — hosted by @RGAMeyer and @MatthewKauffman. 
https://t.co/qB3YbuTgC7","Twitter for iPhone",139,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x493482998 x1375010074838642690","soljourno Africa_DataHub","en",,,,,,,,,,,,,,,,"x1533021994232561666","If you missed it, don't! 

@Africa_DataHub has launched a free solutions journalism training — divided into modules you can do at your own speed — hosted by @RGAMeyer and @MatthewKauffman. 
https://t.co/qB3YbuTgC7",2022-06-04 09:45:00,"Twitter Web App",10,5,"x493482998","soljourno","Solutions Journalism Network",39462,3374,28046,"New York, NY","Our mission is to spread the practice of solutions journalism: rigorous reporting about how people are responding to social problems.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bhmotta/status/1533065461750972416","Bernardo H. Motta","Providence, RI, USA","Educator/researcher @myrwu. @soljourno LEDE fellow 2021. Community-driven solutions journalism; environmental justice reporting; press freedom. He/him/his.",,FALSE,1837,4990,77,33361,45323,2008-11-14 21:37:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/17396405/1654269471","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1532743953518313480/O43Dd6zl_normal.jpg"
